SMILES,EX_Boiling Point,bp_predicted
CCCCCCCCCC=O,212.0,203.90999999999997
CCCCCCCCCCOC(=O)CCCCCCCCC,219.0,442.27
CCCCCCCCCCC1CCCC1,279.0,284.92999999999995
CCCCOCOCCCC,179.7,177.21000000000004
CCCCOC(=O)CCCCC(=O)OCCCC,165.0,363.2099999999999
CCCCOC(=O)CCC(=O)OCCCC,269.0,317.44999999999993
CCCCOCCCC,141.6,131.91000000000003
CCCCOC(=O)CC(=O)OCCCC,253.0,294.57000000000005
CCOCOCC,86.0,85.69000000000005
CCOC(=O)CCCCC(=O)OCC,250.0,271.68999999999994
CCOC(=O)CCCCCCCC(=O)OCC,289.0,340.33000000000004
CCOC(=O)CCC(=O)OCC,217.0,225.93
CCOCC,34.4,40.39000000000004
CCOC(=O)C(=O)OCC,186.0,180.17000000000002
CCOC(=O)CCCCCCCCC(=O)OCC,305.0,363.2099999999999
COCCOCCOC,162.0,130.99
CC(C)COCC(C)C,122.7,131.03000000000003
CC(C)OC(C)C,68.4,85.27000000000004
COCOC,42.3,39.930000000000064
COC(=O)CCCCC(=O)OC,115.0,225.93
COC(=O)CCCCCCCC(=O)OC,156.0,294.57000000000005
COC,-24.8,-5.3700000000000045
COC(=O)CC(=O)OC,181.1,157.29000000000002
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,191.0,546.2499999999999
CCCCCOCCCCC,187.0,177.67000000000002
C1=CC=C(C=C1)OC2=CC=CC=C2,258.0,276.78999999999996
C1=CC=C(C=C1)CC2=CC=CC=C2,264.2,277.25
CCCOCCC,90.1,86.15000000000003
CCCCCCCCCCCC(=O)O,225.0,346.52
CCO,78.24,64.38999999999999
CCOC1=CC=CC=C1,169.8,158.58999999999997
CCOC(=O)CC(=O)C,180.0,175.82000000000005
CCCC(=O)OCC,121.1,121.95000000000005
CCCCCCCCCC(=O)OCC,242.0,259.23
CCOC=O,54.09,-28.49000000000001
CCCCCC(=O)OCC,165.0,167.71000000000004
CCOC(=O)C(C)C,111.0,121.50999999999999
CCOC(=O)CC(C)C,135.0,144.39
CCCCCCCCCCCC(=O)OCC,276.0,304.99
CCOC(=O)CCC(=O)C,205.8,198.70000000000005
CCCCCCCCCCCCCC(=O)OCC,308.0,350.75
CCCCCCCC(=O)OCC,206.0,213.47000000000003
CCCCCCCCCCCCCCCC(=O)OCC,334.0,396.51
CCCCC(=O)OCC,142.0,144.83000000000004
CCCCCCCCCCCCCCCCCC(=O)OCC,356.0,442.27
CCOC(=O)C(=CC)C,156.0,148.87
CCC1=CC=CC=C1,136.2,136.16999999999996
CCC1CCCCC1,131.8,129.03999999999996
CCC1CCCC1,103.5,101.88999999999999
C1C2=CC=CC=C2C3=CC=CC=C31,294.0,290.08000000000004
C1=COC=C1,31.3,63.190000000000055
CCCCCCC1CCC(=O)O1,301.0,220.21000000000004
CC1CCC(=O)O1,204.0,105.81000000000006
CC(=CCCC(=CCO)C)C,229.0,255.51
COC1=CC=CC=C1O,204.0,216.32999999999998
CCCCCCC=O,153.0,135.26999999999998
C(CCC(=O)O)CCC(=O)O,342.0,377.63
CCCCCCC(=O)O,222.0,232.12
CCCCCCCC1CCCC1,224.0,216.28999999999996
CCCC#CC,84.3,72.73000000000002
CCC#CCC,81.5,72.73000000000002
CCCCCCCCCCCCCCCCOC(=O)C,222.0,396.51
CC1=C(C(=C(C(=C1C)C)C)C)C,268.0,252.59000000000003
CCCCCC=O,129.6,112.38999999999999
CCCCCCOC(=O)C,171.1,167.71000000000004
CCCCCCOC(=O)CCC,207.0,213.47000000000003
CCCCCCOC(=O)CCCCC,241.0,259.23
CCCCCCOC,125.0,109.03000000000003
C1C=CC2=CC=CC=C21,182.0,174.60000000000002
CC(C)CC1CCCCC1,171.3,174.36
CC(C)CCOCCC(C)C,172.0,176.79000000000002
CC(C)C=O,64.1,66.19
CC(C)COC(=O)C,116.9,121.50999999999999
CC(C)COC=O,98.4,16.83000000000004
CCC(=O)OCC(C)C,136.0,144.39
CC(C)C(=O)O,154.4,163.03999999999996
CC(C)CCOC=O,124.0,39.710000000000036
CCCC(=O)OC(C)C,129.0,144.39
CC(C)OC=O,68.0,-6.050000000000011
CC(C)C1=CC=CC=C1,152.4,158.61
CC(C)C1CCCCC1,154.4,151.48000000000002
CC1=CCC(CC1)C(=C)C,176.0,175.5
CC(=CCCC(C)(C=C)O)C,198.0,244.91999999999996
CC1CCC(C(=O)C1)C(C)C,207.0,237.51
CO,64.5,41.50999999999999
COC1=CC=CC=C1,153.6,135.70999999999998
CC(=CC(=O)OC)C,136.5,125.99000000000001
CC(C)CC(=O)OC,116.0,121.50999999999999
CC(=O)OC,56.7,53.31
CCCCCCCCCCCCCCCCCCCC(=O)OC,371.0,465.15
CCCCOC,70.1,63.27000000000004
CCCC(=O)OC,101.9,99.07000000000005
CCCCCCCCCC(=O)OC,233.0,236.35000000000002
CCCCCCCCC=CCCCCCCCC(=O)OC,347.0,423.54999999999995
CCCCCCC(=O)OC,169.7,167.71000000000004
CCCCCC(=O)OC,151.0,144.83000000000004
CC(C)C(=O)OC,92.0,98.63
CCCCCCCCCCCC(=O)OC,268.0,282.11
CC(=O)CCC(=O)OC,196.0,175.82000000000005
CCC=CCC=CCC=CCCCCCCCC(=O)OC,348.0,431.87
CCCCCCCCCCCCCC(=O)OC,295.0,327.87
CCCCCCCC(=O)OC,194.1,190.59000000000003
CCCCCCCCCCCCCCCC(=O)OC,324.0,373.63
CCCCC(=O)OC,127.36,121.95000000000005
CCC(=O)OC,78.6,76.19000000000005
CCCOC,38.5,40.39000000000004
CC=CC=CC(=O)OC,185.0,153.14999999999998
CCCCCCCCCCCCCCCCCC(=O)OC,353.0,419.39
CCC(C)(C)OC,86.4,82.92000000000002
CC(C)(C)OC,55.1,60.04000000000002
COC(=O)C=C,80.1,72.87
CCC=CCC(=O)OC,67.0,148.99
CC1CCCCC1,100.9,106.15999999999997
CC1CCCC1,71.8,79.00999999999999
CCCCCCCCCCCCC(=O)O,236.0,369.4
CCCC,-0.5,17.970000000000027
CCCCC1=CC=CC=C1,183.3,181.92999999999995
CCCCCCCCCC,174.1,155.25
CCCCCCCCCCC1=CC=CC=C1,298.0,319.2099999999999
CCCCCCCCCCCC,216.3,201.01
CCCCCCCCCCCCCCCCCCCC,344.1,384.04999999999995
CCCCCCCCCCCCCCCCC,303.0,315.40999999999997
CCCCCCC,98.38,86.61000000000001
CCCCCCCC1=CC=CC=C1,242.0,250.56999999999994
CCCCCCCCCCCCCCCC,286.9,292.53
CCCCCC,68.72,63.73000000000002
CCCCCCC1=CC=CC=C1,226.0,227.68999999999994
CCCCCCCCCCCCCCCCCCC,330.0,361.16999999999996
CCCCCCCCC,150.8,132.37
CCCCCCCCCC1=CC=CC=C1,280.0,296.3299999999999
CCCCCCCCCCCCCCCCCC,316.0,338.28999999999996
CCCCCCCC,125.62,109.49000000000001
CCCCCCCCC1=CC=CC=C1,263.0,273.44999999999993
CCCCCCCCCCCCCCC,270.6,269.65
CCCCC,36.06,40.85000000000002
CCCCCC1=CC=CC=C1,203.0,204.80999999999995
CCC,-42.11,-4.909999999999968
CCCCCCCCCCCCCC,253.5,246.76999999999998
CCCCCCCCCCCCCCC1=CC=CC=C1,347.0,410.73
CCCCCCCCCCCCC,235.4,223.89
CCCCCCCCCCCCCC1=CC=CC=C1,340.0,387.85
CCCCCCCCCCC,195.9,178.13
CCCCCCCCCCCC1=CC=CC=C1,312.0,342.0899999999999
C1=CC=C2C=CC=CC2=C1,218.0,200.90999999999997
CCCCCCCCCCCCCCCCCCC(=O)O,297.0,506.68000000000006
CCCCCCCCC=O,195.0,181.02999999999997
CCCCCCCCC(=O)O,256.0,277.88
CCCCCCCC=O,174.0,158.14999999999998
C(CCCC(=O)O)CCC(=O)O,345.5,400.5100000000001
CCCCCCCC(=O)O,240.0,255.0
CCCCCCCCCCCCCCC(=O)O,257.0,415.1600000000001
CCCCC=O,103.0,89.50999999999999
CCCCCOC(=O)C,149.4,144.83000000000004
CCCCCOC=O,126.0,40.14999999999998
CCCCCOC(=O)CCCC,204.0,213.47000000000003
C1CCC2C(C1)CCC3C2CCCC3,284.0,283.66999999999996
C#CC1=CC=CC=C1,143.0,126.28999999999996
CCC=O,48.0,43.75
C=CC=O,52.3,40.43000000000001
CCCOC(=O)C(C)C,134.0,144.39
CCCOC=O,80.6,-5.610000000000014
CCCCC(=O)OCCC,167.0,167.71000000000004
CCCOC(=O)CC,122.2,121.95000000000005
CCCC1=CC=CC=C1,159.2,159.04999999999995
CCCC1CCCCC1,156.7,151.91999999999996
CC(COC)OC(=O)C,146.0,143.93000000000006
C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,394.0,378.40999999999997
C(CCCCC(=O)O)CCCC(=O)O,374.0,446.2700000000001
CCC(C)OC=O,93.6,16.83000000000004
CCCC(C)OC(=O)C,142.0,144.39
CCC(C)OC(=O)C,108.0,121.50999999999999
C=CC1=CC=CC=C1,145.3,132.85000000000002
C(CC(=O)O)C(=O)O,234.0,308.99
CC(C)(C)C1CCCCC1,171.6,171.57000000000005
CC(C)(C)O,82.3,106.92000000000002
CC(=O)OC(C)(C)C,97.9,118.72000000000003
CCOC(C)(C)C,72.7,82.92000000000002
CC(C)(C)OC=O,83.0,14.04000000000002
C1CCOC1,66.0,64.87
CC(=O)OCC1CCCO1,193.0,187.06000000000006
C1CC(OC1)CO,176.3,175.26
C1CCOCC1,88.0,92.01999999999998
COC(OC)(OC)OC,132.0,127.30000000000001
CC1=CC=CC=C1,110.6,113.28999999999996
CC=CC=O,102.2,70.79000000000002
COCCOCCOCCO,243.0,246.04999999999995
COCCOCCOCCOC,218.0,199.17000000000002
COC(OC)OC,100.0,84.79000000000002
CC(=O)OC=C,72.6,72.87
