SMILES,EX_Boiling Point,Tc,Pc,rhoc,omega,Tb,Tm,dHvap,dHfus
CC(C)C(=C)C,55.59,497.9001992739741,32.49616354878493,2.8904378672005056,0.24716551588717414,329.66572389176633,127.40784254866527,27.478137823853903,5.49965399636726
CC(C)C(C)(C)O,118.7,565.2953497752449,34.77068872782865,2.640202195005728,0.5035859840705322,392.78836671695996,259.8131084252966,40.83249422906927,1.5952747183938194
CC(=C(C)C)C,73.19,521.7815261479673,33.95197108849973,2.9223964438815777,0.2481689028041415,348.1788740295171,189.69271175916558,28.760345045971246,6.966254418273025
CC(C)C(C)C,58.0,498.21281167135305,31.63394701794196,2.7725266412494944,0.24928345075807457,328.8472436570654,145.67596458298414,27.686229956154275,3.1568348108073705
CCCCC(C)C(C)C,140.6,585.7450240083917,24.64521230133952,1.953142472756153,0.3894771989053457,409.78916078896304,170.34858768296334,35.26933136444927,12.081305712944697
CC1=CC2=CC=CC=C2C=C1C,267.0,776.0544458885445,30.24505948422037,1.9307354163731802,0.43394334204659474,536.1032610525955,365.5396871155489,48.58856462362585,21.01377532123385
CCCCCC(C)C(C)C,164.0,614.0849228429071,22.627852042477137,1.7483670083474283,0.4456305060906214,439.2433384706171,197.94928603173173,38.218797524566426,14.88553030180381
CCC(C)C(C)C,89.8,537.4600916519363,29.034571002073804,2.4317701564928185,0.29357691013684395,362.7808536603068,137.14742084808503,30.49734940858428,6.3239838204935594
CC(=C)CC(C)(C)C,101.3,553.2418612343117,26.831104733956078,2.1930174065439454,0.30916932850482315,379.62676834929675,167.82205955057685,31.48588209310858,8.182534547163847
CC(=CC(C)(C)C)C,104.9,550.5049023053496,26.886669745507753,2.177781970465548,0.30062235729585507,375.308775962892,164.01620311648804,31.17946398221229,7.357061899061336
CCC(C)(C)CC(C)C,130.6,578.5979886252318,25.05787391131162,2.002221499829822,0.3472126634897391,401.82075759639605,165.57426054429155,33.806219130089005,9.853302165330554
COCOCOCOCOCOCOC,280.0,743.8341361196988,25.532713113495383,1.5277374117525804,0.6864279453192955,556.3395204166073,266.954581598359,56.02038249021296,21.616727870157277
COCOCOCOCOCOC,242.0,711.458645713223,27.891272664575034,1.7674119142719211,0.6302333553863511,523.3733184328688,260.483049882925,51.98546764260505,19.436785742703872
COCOCOCOCOC,202.0,673.4196048999788,30.834603630316042,2.064475238111667,0.5691319433790434,485.33810860039785,252.97793182293074,47.475670274651435,17.50983624857466
COCOCOCOC,156.0,623.9162919268095,34.76756082534571,2.502245139808648,0.4989084826082816,437.910120781437,241.25546835448196,42.057064240429234,15.756682769206495
COCOCOC,105.0,557.0591698500162,38.97456094553928,3.164795300497301,0.4083214086613727,379.92461601854166,221.0896132511187,35.29230179007661,13.623233796294164
CC(C)CC(=C)C,81.6,529.5836410190941,28.974798066630374,2.466196689894706,0.29449108024116705,359.2033646881105,141.3387774855925,29.955394063458247,7.815016610052092
CC(C)C=C(C)C,83.3,529.9952179139563,29.343696321725062,2.471258173325,0.2917057904537516,358.8906800812955,143.04684284440174,29.974466670702398,7.523090253473666
CC(C)C(C(C)C)C(C)C,157.0,611.0707376587261,23.81412590759413,1.7797024459895814,0.3722112158397433,426.329128977668,194.40749577923935,36.58606058494091,10.221873247104346
CC(=O)CC(=O)C,140.7,646.6898046479666,38.35218384389864,3.015869479688714,0.47590682438307375,434.0694057098883,253.82715398246287,40.0695493580377,13.57060057022706
CC(C)C(C(C)C)O,142.0,587.4767249124264,31.77838721465424,2.3142673289723006,0.5438491989432934,411.09217225144346,259.1619719149695,42.277307584623976,4.814903470082368
CC(C)C(=O)C(C)C,125.2,577.1624721094622,30.37803067686948,2.3645685765524505,0.4090602809414361,396.5070459027171,205.8699222703737,36.042211378377395,9.533940257155502
CCC(C)CC(C)C,109.4,553.8984645708847,26.052743946888114,2.1489303191092763,0.3476474764781643,381.5332374231755,149.22696632519322,32.45390727816886,9.411965284779413
CCCCC(C)CC(C)C,154.0,602.0230439482598,22.072908711857945,1.7205539099580565,0.44451170969784487,429.7453446357405,195.19637312510645,37.28570897716261,14.550294171759782
CC(C)CC(C)C,80.4,522.8443427630616,27.822662499054058,2.3928444807082614,0.3050666620799952,355.35939286574575,141.45364103424694,29.808896557442036,7.081267743965701
CCCC(C)CCC(C)C,157.0,605.1069828896113,22.098724982505576,1.7169172642918387,0.45016517027596914,433.151525652161,199.22777737595962,37.63856764273091,14.925300670092234
CC(C)CC=C(C)C,113.0,561.4896080666342,27.224786630536446,2.2004593952572207,0.34366267682220586,386.1377858163853,162.20095376893548,32.77574735658898,9.625345422348982
CC(=CC=C(C)C)C,135.2,606.3246846138426,30.915611207253963,2.34053455799347,0.36661102915689786,408.83596129642547,282.5121893043733,35.19746272665924,13.023718564367789
CC(CCC(C)O)O,229.0,659.8152872275656,32.5425759209534,2.3033838954209553,1.0150155301529877,485.33418014907807,313.62533931293774,53.81992831278,11.810350629037094
CC(=O)CCC(=O)C,194.0,672.711422919266,33.26871953582466,2.5369170139917485,0.5690452482106129,463.4183020829652,283.25150328365964,43.14184889269865,17.401257115154245
CC1=CC=C(O1)C,96.0,560.2058106858843,42.30189726251749,3.4318326849283354,0.3242931605524613,365.4508461775576,209.6599647779575,33.241247516589745,10.279821674325397
CC(C)CCC(C)C,109.1,550.5896668990376,25.771827810487046,2.1127816497962346,0.3587794717071587,380.6354925429383,161.6416098656278,32.646390109284035,9.943321488152595
COC1=C(C(=CC=C1)OC)O,261.0,723.1894607621726,38.80059449630114,2.336018780695277,0.5655499860196775,504.16330064065255,311.8114300011915,48.64566728404704,18.60285582523263
CC(C)CC(=O)CC(C)C,157.0,619.0568003133117,24.79010673452064,1.841784077219538,0.4952132862918369,436.7208255954627,224.70510317677258,40.395880160542184,12.851942981069667
CC(C)CCCC(C)C,135.0,579.0223257871609,24.02487939259907,1.9038738704077705,0.4000301897070811,406.95376680390035,181.58422787351216,35.13448261731106,12.56742480677421
CC1=CC2=C(C=C1)C=C(C=C2)C,253.0,769.4800516597954,29.920591460312917,1.9210495871279791,0.4460938688984903,532.7770421734482,371.59003871708904,48.172501350934226,23.507935110385766
CCC(C)CCCC(C)C,158.0,608.6847391865797,22.330660255425496,1.7229598357058915,0.44803230090435875,435.4245728453436,199.37772852811204,37.90668147297915,14.79775842144018
CC(C)CCCCC(C)C,160.0,609.639851218721,22.09687050471445,1.700377690757736,0.4513685317544316,436.8348153423537,204.32308298276635,37.97617978027677,15.458060002942247
CCCOCCOCCO,214.8,679.543527626183,29.84211312674156,2.054900091909688,0.6095941005015892,491.7155349441878,215.40954919367826,49.15008281009128,15.87169198518247
COCCOCCO,194.0,667.8538784060547,36.72437578676909,2.633325673541835,0.5476997506124008,472.65543547898415,209.60374282406926,47.170714471241546,14.687645112318853
C=COCCO,139.0,586.8957401738019,44.782958247812736,3.7166828467161817,0.5386791892438386,406.86553517856527,186.643955791231,39.44426247419273,10.290535368938848
CC=CC,3.72,437.25687404965413,40.80158720275941,4.183026394179294,0.21420884122726008,282.07643762636394,137.55804490988342,23.715442726007947,6.300702626417177
CCCCOCCOC(=O)C,191.1,640.4536514593524,25.58511706603208,1.8426701811172383,0.5856156794179502,466.6284058092432,215.02112891423025,44.734434141925675,14.665715733302484
CCCCCCC(CCCC)CO,248.0,693.1363969060435,19.274439226602052,1.3866415890432078,0.6725939771758539,521.9478484544,259.5976903046792,49.94607591365599,24.72217572317923
CC#CC,27.1,482.1071317844339,48.77485334836947,4.553134242396641,0.1949216918919148,306.5446890750591,226.24391145351797,26.05982390042668,6.984913494289499
CCC(C)(C)OCC,101.5,541.4888241797179,28.015816883209194,2.3129670069405948,0.35530219946047126,374.01263071146366,165.7108645802581,32.21300840303668,9.271165368070498
CCOCCOC(=O)C,156.6,605.9567785856673,31.045970988969948,2.3194610014676185,0.5291084003696426,432.40888930303515,219.86110236627698,40.84303333891976,15.235281584273485
CCOC(C)C,54.0,486.06894877096966,33.27297987629696,3.009670261380535,0.31754347992038723,326.1285283885815,150.08361684701106,28.348156528533785,8.290537483671777
CCCC(C(CC)CO)O,243.0,701.2030719300582,27.860141570102083,1.8352040895397048,0.8521774879497159,514.2354050967061,259.5124908779863,55.19564077582594,13.42883485340514
CCC(=C)C(C)C,86.3,532.6453595557747,29.819148139495248,2.517938457733838,0.28735600036589537,360.5649850176388,142.5944424484668,30.054373954853805,7.816680999287238
CCC(CC)C=O,118.0,574.8867959597503,34.01169408349732,2.697335821298897,0.3852080181674568,390.5912434456518,183.13403202903052,35.57772511667624,10.599920626806043
CCCCCC(=O)C,151.0,611.7503305595767,30.090368297814084,2.294152840788415,0.42052622247716237,422.3583869111907,237.91128548514257,38.370228563413065,20.020131781546585
CCCCC=CC,97.0,546.2856508809423,29.203000942388545,2.4352477209733863,0.32530699505944016,373.1981852841077,162.85007345715505,31.565539166620532,11.07844392695844
CCCCC#CC,113.6,574.8644551851083,31.886454596440725,2.614525761892019,0.27018249867366323,384.60343578972976,185.21153734338273,32.50051645908499,9.556159793411416
CC(COC(=O)C(=C)C)O,90.0,649.3294725611394,30.27748112186717,2.217950468589772,0.6716471075117519,472.47691280661917,236.6682859032873,45.77812281006365,12.819044502422248
CC(COC(=O)C=C)O,70.0,646.0645293145687,34.21211652566767,2.5484040593594335,0.6975165412390321,470.9421431521743,225.21480496570473,46.053968083000775,12.103694287620172
COC1=CC=CC=C1C=O,243.0,704.8933423391688,38.006060035339395,2.4331140081604428,0.4552856296542149,480.6054350208549,246.11587330428208,45.50157319759494,12.059698785375774
CC(=O)OCCOC,142.0,590.566338208779,35.291990923309015,2.7352840249248764,0.4877717823552085,415.1660857631698,217.69439372650567,38.982998829979785,14.143201618127089
CC(=C)CCC=C,88.0,545.1262555771781,30.993173488562082,2.5935180714741453,0.2704538553893997,362.27893119374966,155.16322463130473,30.47876362626097,9.22250317461402
CCC(=C)C,31.1,468.25988397037247,35.20656726080511,3.360288121147785,0.22643888950990937,306.11549512489677,128.617824952874,25.491839009819106,6.374624966653646
CCCCCCC(=C)C,144.0,595.4057304297293,23.938544050008776,1.9084195560689696,0.4129288426380821,420.40955266647956,194.3953327913381,35.99514880515702,15.875002143183792
CC(CC(C)(C)O)O,197.9,634.2284186875473,31.84826346240905,2.351562801488373,0.8707078257402788,461.8957511241234,235.31450638788687,52.88889483162919,2.864343147112933
CCCC=C(C)C,95.0,542.3560208919154,29.19519664059192,2.4546312840727307,0.3046370008728669,368.754416370984,146.77912665785908,30.884439244009897,9.419920258412457
CCC(CC)C(C)C,115.6,565.2469965594879,27.141570744660893,2.207082035182521,0.32736412927314895,387.78754011937957,148.53618869292498,32.613798982404624,8.988154622280117
CCC=CC(C)C,88.0,531.5627175630821,29.35301494119974,2.44987260620406,0.30811698248511765,360.2528772753986,148.98789489706078,30.480903209523447,8.383178756073972
CC1=CC=CC=C1C(=O)O,259.5,762.9640557729988,39.675072419414825,2.3229209477195525,0.6043521196923415,532.9176191159162,368.45745294269784,50.87300095994704,20.80156537292024
CCCCCCCCC(C)C,189.2,634.4105384979509,19.715328869062297,1.5103650543603937,0.5215775776079234,465.2472916778525,215.51699921486647,40.81047072219944,21.56197748740828
CCCCC(C)C(=O)O,214.0,657.3204726880448,30.100043229785488,2.2136377698133844,0.6979218502272744,472.01277493368184,224.54633033448474,47.11567823645767,9.875748440341495
CCCCCCC(C)C(=O)O,138.0,688.7922976609254,24.91168981936653,1.7301062596922887,0.7545362927094839,496.8026085892465,247.58407178171547,50.18079238953646,14.125682539432594
CCCC(C)C(=O)O,195.0,641.5210407384632,33.21999787202196,2.530423597997297,0.6681305639330626,458.9633991834972,223.681080400831,45.41492297769223,8.19664642702206
CC(C)C,-11.7,407.9975510371373,36.470356056198845,3.8755476692702775,0.18502086809737986,258.08623024191905,118.15358396834245,21.587414696687652,3.2151965939932468
CC(=C)C,-7.0,418.5070285345062,39.47906029632254,4.189368526326408,0.19305081520335812,268.4422862165545,128.56795717905874,22.319844234791216,5.392665428958333
CCCCCCCCCC(C)C,211.0,653.6414733303537,18.248988577747497,1.3946272297411508,0.5643583463910758,486.2509859761121,228.18668630014628,42.917991953714136,24.62654595662032
CCCCCCCC(=O)C,194.0,654.2215870573433,24.588523363738613,1.792457515084823,0.5143808922672632,466.44288055655363,267.63000218778956,43.06164819868016,28.939481216254098
CCCCCCC(=O)C,173.0,634.1012243416601,27.047516584563677,2.008752034805646,0.4679726040427879,445.08706217612985,254.94345618521683,40.744095062171496,24.54855855718758
C=CC(=O)O,142.0,615.3692016325417,53.02500796711242,4.953227622886397,0.5279605815603567,407.7701408877338,288.5498593783515,36.08769631969594,12.067169946062403
C=CCO,96.9,545.9430687242489,55.33583818107058,4.927592839232698,0.6018693690719342,370.89967296335305,153.55343866132228,38.54855884461888,6.3336490855125716
CCCCCC(=O)OCC=C,186.0,645.7889463616397,23.783103984482103,1.7515742467298077,0.5509719712131755,462.7107222093384,203.2734785889673,43.03448483904136,14.736075450505796
CCCCCCCCCC(=O)C,233.1,689.5717802008569,20.80506028440642,1.47152902626056,0.6048876736895289,505.4228292540976,288.0034370206291,47.403549358064204,37.07431727670723
CCC(C)O,99.4,534.6464304924267,42.3588603864769,3.6322095066709683,0.5811828663054207,371.6240412839696,166.27737590293694,40.774311343472064,5.286544875007451
CCC(=O)C,79.6,536.6232498883818,41.64103643695463,3.7315248317725835,0.31979903607546467,353.0171802805542,182.23741406166897,31.474064536230426,9.066598919386692
CC=CCO,123.0,575.1046783937487,46.0218087979922,3.989397043781418,0.6020636731584571,397.614574636334,189.61127117244854,39.67593387608223,7.759079418062447
CCCCOCCO,171.0,631.6221470395044,32.93122323454834,2.3886283629420877,0.5296895269022887,445.91411638936466,194.5295387135469,44.68037142976443,14.27210896757434
C1CCC(C1)CC(=O)O,228.0,728.5490832839128,37.91559770006635,2.5578054342623444,0.6257308591394134,501.9279509810504,286.6127577276627,49.827592510454586,12.77948698147582
CCCCCCCCC(=O)C,211.0,672.052763295965,22.50674836503273,1.6150395313329624,0.560720183116002,486.10493689706675,277.8210355670063,45.23655442284677,33.0364126755195
CCOCCO,134.7,588.8130119791253,41.3531737928955,3.2831724409793654,0.5106851039476827,408.2849966077125,193.25823633268976,41.19718215313887,11.421455324600606
CCOCCOCCOCC,185.0,622.7256616245287,24.92468092552048,1.8073704992012998,0.5772173486925791,457.22145323993436,225.45193137491276,43.45983937317813,16.807425617633623
CCC1CCCO1,107.0,573.0025178837245,35.974743792785446,2.9630176387530027,0.3163905797232928,380.46809228809764,150.70421846928787,33.6813044339643,8.506056425425436
CCC1=C(C=CC=C1C)C,190.0,677.857508116282,29.75080809760432,2.0766102972582754,0.39027609874546826,468.39083914047836,247.108293918831,41.848954263045016,12.844815815100388
CCC1=C(C=CC(=C1)C)C,186.0,662.1953490279723,28.372478179301137,2.035397985576788,0.39860274520321376,462.5812323471898,220.28327256697227,40.79344683740962,13.085992925955438
CCC(CC)CO,155.0,603.7858128721604,35.916984977793135,2.6684132536897933,0.5899219234203902,424.829195275209,171.04304414279056,45.78234306425685,7.012336923709464
CCC(=C)CC,64.7,509.34920252298326,32.204305572570746,2.84394568220427,0.2608633022378856,340.1598156399596,145.23521147101022,28.268415263736735,8.048033790317913
CCCCC(CC)CO,186.2,637.5754954624407,28.321318698042607,2.0226999975691142,0.559469537802572,456.00604097146316,183.46290404433879,46.298546139740914,12.349452628969647
CCCC(=C)CC,94.0,540.5692453038515,28.938095026394034,2.444673371484189,0.3098952620614477,368.8136395437614,162.4618181813898,30.817732660766424,10.55227431575367
CCC(CC)C(=O)O,193.0,649.3989711395153,33.82969432529926,2.5546354896295527,0.6803571245814644,462.78185449374666,242.92020147498485,45.497838185976576,8.228942202629836
CCC1=CC=CO1,92.0,565.704169571015,42.77348650283651,3.393566003293654,0.31595949131483,365.8425892963058,183.34683605147674,33.5272168612248,9.388958531994383
CCCCC(CC)C(=O)O,227.5,669.4999578698648,27.8392961124449,1.982145566882853,0.7211281546724966,479.93811589466435,229.77214362986757,48.14029389330026,11.313359473978803
CCC1=CC2=CC=CC=C2C=C1,259.0,772.3110312132244,30.843915106833638,1.8811966842454115,0.42240167224331593,532.7291911094836,272.62834260252833,48.460356187165665,16.365445975506432
C1=COC(=C1)CO,168.0,683.2026826989184,56.02385947857472,4.004436055711251,0.5497819941107052,453.6001060038226,259.55911313035506,46.18916467402901,12.385414066674725
CCCCCC(C)O,159.0,606.5463329977384,30.497232074949764,2.2327102137164845,0.5400184967375791,428.7535328527548,221.75663644572663,44.09550079450183,14.457177377652117
CCCCC(=O)C,127.6,587.3656835335964,33.16859339521904,2.6387815840821203,0.3833583030735703,399.740720742082,214.49213593718355,36.111365755009885,15.48733876096852
CC(C)OCCO,141.6,584.5934370381602,36.29082808152737,2.795935049979712,0.5685587452585574,412.88665542741177,184.3854990739451,42.86314878848425,9.3134405175826
COCCO,124.3,590.5356483891599,48.715868073922756,3.9958481277316964,0.5318467377926449,403.5009550302864,176.37566898566945,41.47525393660414,8.540298688009566
CC1CCCO1,80.0,543.6786388359499,39.554227121845116,3.4584492568224956,0.2962946433171754,355.8538888762657,142.1164069091826,31.617349556041177,6.993641230485309
CC(=C)C=C,34.0,481.3680180884809,38.291946994319126,3.5969203203905447,0.17683935003702847,304.362703143179,137.66277127667047,25.48800353482699,6.067357812779162
CCC(C)CO,129.0,580.0026349456099,39.68833766925586,3.091942838661138,0.6393783058589624,406.8694265830376,172.61685909939013,45.47144104642604,5.187396254151391
CCCCCC(=C)C,119.0,569.2565509684052,26.176760122425566,2.1492201558930977,0.3638975629551068,395.65162383032185,178.74327637032758,33.49701390399156,13.503018429349517
CCCCC(=C)C,92.0,541.4501375673043,28.595971037798495,2.4253356988767583,0.32050466695828234,370.352349413203,162.78622079920052,31.081122903479294,10.998421070563717
CCCC(C)CO,157.0,599.2242976997949,34.95956140108587,2.5970658521140875,0.5685048402991301,422.31310918415124,168.0534877281932,45.019408351200354,7.896879205006345
CCCC(=C)C,62.1,509.64553591704663,31.572330589516824,2.7937949495536047,0.26542491496595555,340.47409070821925,139.94054076669462,28.335398800443837,8.058237560154733
CC(C)CO,107.84,545.9585869790214,43.36398880424557,3.6537330581709737,0.6045627549952646,379.1525401125689,171.0642192701514,42.02113650540861,4.313736260103102
CCC(C)(C)O,102.4,541.9610754737246,37.509464661818555,3.036199264929985,0.5094283449107173,375.62502576325716,239.90322262509304,39.69422083721818,3.2164299379447656
CC=C(C)C,38.5,479.0970470241575,35.99154567721096,3.369062935886889,0.24055381252565167,316.2047721229822,145.17002565181528,26.374582415010693,6.780092408226458
CCCCC=C(C)C,122.0,571.4903955764313,26.583926804989108,2.162648731009591,0.3509418222769136,395.14286888740213,160.89234999691323,33.3893637350944,11.78869036579156
CCCCC(C)(C)O,142.0,589.0806276557483,31.046459204799913,2.3040079860920906,0.5721229891846056,417.0185585765568,204.26196422192928,44.54694961776466,7.114652554782258
CCCC(C)(C)O,121.0,566.7045429267927,34.595436972754854,2.6582085611019193,0.564052256076588,398.44640965152684,188.60531415807768,43.116186380503414,4.877046357550015
CCC=C(C)C,67.3,511.23832255395195,32.44973644705985,2.8434613073142554,0.25703612214709176,340.7103573467868,137.5701021462436,28.37498582938635,7.515865897412284
CC(C)(C=C)O,99.3,541.6630944477808,38.971979493272244,3.353830502668625,0.561841424609779,375.2358858258857,233.22915083189253,38.73782905386251,4.220828094616539
CCCC(=O)C(C)C,134.0,592.5851715980323,29.71549197187445,2.3050222747937847,0.4218675656290523,408.79208636529233,207.6449830549979,37.11949344180494,12.625754099978476
CCC(=O)C(C)C,118.0,570.6170710408696,33.512904906494995,2.678667763143854,0.3864454083717812,387.8909569877004,198.90985112128888,35.14580650027737,10.308630171210039
CC1=CC=CC=C1C2=CC=CC=C2,258.0,784.1820880209366,32.56187198862672,1.8758584167893126,0.4083224211474683,535.2734540500678,295.4570194708682,48.75701160253121,14.922546081340899
CCC(C)C,27.83,460.0975537076712,33.858064428602944,3.236304042576723,0.22437843556195822,297.96882037202056,116.54556356212724,24.94921824949905,4.384000042839482
CC1=CC=CO1,63.9,528.9380176181033,47.61262012604463,3.994387757225691,0.2807803141464885,339.0865056226599,179.10479831652344,30.589331401247023,8.364117264011643
CCCCCC(C)C,117.6,559.8478780352991,25.26738551349783,2.084608573818619,0.37812875618509956,390.1306322450616,163.52859747048444,33.39331417768975,12.690993518720239
CCCCC(C)C=O,141.0,594.5859483994624,30.069920396765156,2.309472404536838,0.4312011363747048,412.0578886050171,197.53621076787246,37.70849150824397,13.97254555075048
CCCCC(C)C,90.0,530.3656421812663,27.52440860290153,2.3540426882289402,0.33013070106905823,362.77154554112735,148.0105358889849,30.73691781431954,9.650082772451825
CC1=CC2=CC=CC=C2C=C1,241.1,764.7812007269241,34.763527549559996,2.1260506501546232,0.36948345626513357,517.0661475462058,307.63878699850267,46.40349909161948,15.244870973565583
CCCCCCCC(C)C,167.0,613.7112460778388,21.35563709948478,1.654367776760821,0.4770188412159134,442.86660382055493,200.99923166810942,38.594492309552614,18.688476356568586
CCCCCCC(C)C,143.0,589.716689577436,23.166703012027916,1.8432222253087633,0.43125084058238217,418.87049063177795,184.02879026632928,36.17829778406469,16.082138868236996
CCCC(C)C=O,118.0,569.7621867783137,33.47974068713942,2.670627376261485,0.39120006832602955,388.51794300214397,181.90620426534235,35.352655075059445,11.216906640931377
CCCC(C)C,60.21,497.73637360638355,30.37209593867703,2.7226998238146,0.27494531224235813,332.1110826226579,128.5755335372506,27.807581648652675,6.674550132321723
CC(=C)C(=O)O,160.0,637.5436906444695,48.757974097727384,4.028016831881679,0.5393600000254,431.3653838907126,286.6115635683836,39.22789044198339,11.493221054648247
CC(C)C(=O)OC(=O)C(C)C,183.0,628.9941918349584,25.463228768543384,1.872566521160077,0.587370081228902,450.3847862334987,227.8973177327407,42.995527164715085,12.194658332784902
CCCCCCCC(C)O,193.5,649.7876900561188,24.754687999628008,1.7347688576344416,0.5599290528659728,467.3570752307723,261.2762491922204,45.94596455010203,24.34900715485476
CCCCCC=CC,125.6,575.7542968620057,26.671034252568994,2.146481099128756,0.3727147444690093,400.1606901796416,176.6555305919444,34.17515133801644,13.494275646046733
CCCCCC#CC,138.0,601.9458385919378,29.018981502280663,2.292180709173221,0.31458212054027945,410.12276375036544,201.9624002160218,35.1231339333647,11.95350616333927
CCCC(C)O,119.1,559.9264563352295,37.84072716134612,2.9985272918822994,0.5618150235057993,392.3258242422964,190.37341704905725,42.108852102569365,7.878099124625709
CCCC(=O)C,102.2,560.472486142414,36.834611436880216,3.1036607620091754,0.3405190712778481,374.6429624056656,192.30921318214357,33.45203805601495,11.684126960817025
CCC=CC,36.9,480.4063347120471,35.92601709991711,3.318377074485671,0.24004286241203288,315.0053786283295,138.48156958407122,26.46735135276013,7.323902456140352
CCC#CC,56.0,516.3259380212173,40.548641725080024,3.5964081646982673,0.19102640153137096,329.2433914676445,175.36140013503172,27.690188369790345,6.467416603535904
CC(C)O,82.21,509.46989055829226,47.59927413314018,4.51597313255843,0.6605020260305356,356.1692278378017,183.8247934118292,39.4980626130084,4.679486429519536
CC(=O)C,56.08,508.7130016066365,47.32706659349665,4.620609935884089,0.3043837347412234,328.31652222878665,178.53512625440956,29.079194735065833,7.094514187836273
CCC(C)C(C)(C)CC,139.0,596.3860256184569,26.50923485004172,2.0509835219693597,0.33025613998379777,412.30234202729747,175.51285400183343,34.68045761483378,9.159152840970684
CCC(C)CC(C)(C)CC,157.0,605.2371130601559,23.27429000150184,1.8053971942330833,0.3936919083032386,427.169442790971,198.60818264806986,36.41488706698595,12.822373484996605
CC1CC(=O)CC(C1)(C)C,189.0,668.9801679409092,28.947464445650624,2.0801539990042017,0.39989113774246526,463.51659372071913,254.3243473491544,41.229353967994264,12.96326808028738
CCCCC(C)(C)CC,137.0,583.2379190343263,24.482290423154055,1.962508656221673,0.36863107409719087,408.3518193373652,174.2484676533291,34.586405729620154,11.39919451319651
CCC(CC)(CC)CC,146.2,610.0080200547116,26.662143052653423,2.0542505259565296,0.3393889926049603,425.77376636545074,217.32728864990216,35.72925036496207,11.738278486871623
CCC(C)(C)C=C,77.0,525.2704252767462,29.840031225036213,2.515918127473366,0.25961407230208544,352.03758141034086,139.0350251652903,29.158289187445007,5.31387854565325
CC(C)(C)C=C,41.24,477.47585854128994,31.732860896900952,2.865573987936994,0.2196272171533037,312.72422570709404,153.53926117620318,25.908258184972688,2.6882833741564345
CC(=O)C(C)(C)C,106.1,564.1594034790478,34.89949092262942,2.7112116417494594,0.32537520688114846,378.1929936632402,225.4189061617052,33.79341280120994,4.4903345362527185
CCCC(C)(C)CC,111.9,559.6715350174716,26.64508368200056,2.1889174458484053,0.31846815735310496,384.52530316665883,150.01534242671028,32.10419451281932,8.37793533715471
CCC(C)(C)CC,86.0,536.6739244476252,29.087517169642616,2.4271886867908057,0.267990809908591,361.9908696859891,149.49576097163407,29.92429803754715,5.326204413169899
CC(C)C(C)C=C,82.0,528.5025629091091,30.09244360336085,2.5071339535863926,0.27836582580142527,354.051204773467,134.56036168739587,29.78159897526567,5.658291447496714
C1CC=COC1,85.5,562.3643525158627,46.177757860411184,3.775818568991949,0.2650943308735157,356.3645508633725,161.958297199791,31.779482566781986,6.553909166603428
CCC(C)C(C)CC,117.7,567.8552933724777,27.017681338380147,2.18959976395149,0.33508831232132513,389.73463478573797,148.6435226622991,32.99650705642653,9.086913303828942
CC(C)CCCC(C)CCO,224.0,664.0606721613578,23.312908108564802,1.6593636667971379,0.5984961369353681,485.9219195424905,206.15251732788045,47.61841322829301,14.508166665068844
CCOCCC=O,135.2,582.636163320576,37.01663122413326,2.921990166250306,0.44693513927069994,401.8488012820706,197.4562034502123,37.78920706421024,13.544242878903333
CCC(CC)C=C,84.0,533.9785924249533,29.69067576573766,2.4861324418377246,0.29042928216984387,359.9297014071727,140.65355790388983,30.185338283713694,7.881049270426505
CCC(C(C)C)C(C)C,123.0,584.5327942243309,25.759676722565292,2.018131955880626,0.3399164669425779,402.7763852503699,160.33388874862015,34.13408932312115,8.899982380228602
CCC(CC)C(=C)C,109.2,565.7738728395336,27.663338641141806,2.2557052905032946,0.3228712720416374,388.55381354274914,161.65697047403438,32.48778007291255,10.00194295496376
CCC(=CC)CC,95.0,545.2683564450037,30.06608209300808,2.514374147210714,0.29215722880501166,370.09964502940596,154.59784853439484,30.792983600697834,9.494286101084231
CCC(C)C(CC)CC,140.0,589.571166440012,25.522137294079663,2.02561193133235,0.36844087951327326,411.17919865464523,174.66284293264093,34.919082241285075,11.73318791831655
CCCCC(CC)CC,143.1,587.101249449986,23.8736409780881,1.9169005823384877,0.41528431079095735,414.68792774303876,172.18872801939722,35.667910921296624,14.406971413779548
CCCC(CC)CC,118.5,562.7552242105747,26.14848151986402,2.1574898285716744,0.36267578834414943,390.52712075211747,158.04392703258824,33.174867222252566,11.719711013075967
CCCCCC(CC)CC,165.0,610.8721554299794,21.910924840678803,1.7146519883056837,0.4670558364835927,439.2951272594553,187.90069865860906,38.23870147726975,16.456318016311933
CCCC=CCC,96.0,542.8566187934881,28.939406323603688,2.4147395916477263,0.32327983769142854,370.325530658475,160.44421049829234,31.343168747609916,10.845331429713665
CCCC#CCC,109.2,570.2260648963546,31.32985345973485,2.5702375179856993,0.26609461463457973,381.1525467867661,174.40654479291453,32.06088143156325,9.115499660200578
CCC=CCC,66.4,513.6632332549518,32.15156808439217,2.7914653943670693,0.2809766400754654,344.32142603037266,156.27248501011925,28.987476010718275,9.182663791498598
CC(C)C=C,20.1,452.9624221099712,35.278967256623126,3.3598528516242685,0.21553582593049544,291.240423672687,110.52321092047141,24.498706187390944,4.568765063409466
CCCC(=CC)C,97.0,543.313889009579,29.55355005467341,2.4906575706285845,0.3008157927342384,369.56073478091747,149.85514370693886,30.835889326851742,9.522095692747875
