SMILES,EX_Boiling Point,bp_predicted_gcn,bp_predicted_mpnn
CCCCCC(C)C(C)C,164.0,149.478,156.187
CCC(C)C(C)C,89.8,93.99000000000001,83.81800000000004
CC(=C)CC(C)(C)C,101.3,102.27500000000003,90.40100000000001
CC(=CC(C)(C)C)C,104.9,103.56100000000004,98.34100000000001
CCC(C)(C)CC(C)C,130.6,125.286,124.23200000000003
COCOCOCOCOCOCOC,280.0,249.90300000000002,281.60300000000007
COCOCOCOCOCOC,242.0,212.59900000000005,235.49800000000005
COCOCOCOCOC,202.0,175.29500000000002,189.394
COCOCOCOC,156.0,137.99,143.28900000000004
COCOCOC,105.0,99.95000000000005,97.185
CC(C)CC(=C)C,81.6,85.42200000000003,71.48400000000004
CC(C)C=C(C)C,83.3,93.839,80.01500000000004
CC(C)C(C(C)C)C(C)C,157.0,140.029,152.675
CC(=O)CC(=O)C,140.7,138.32300000000004,132.47200000000004
CC(C)C(C(C)C)O,142.0,136.916,142.76500000000004
CC(C)C(=O)C(C)C,125.2,109.58300000000003,119.221
CCC(C)CC(C)C,109.4,109.69200000000001,105.07100000000003
CCCCC(C)CC(C)C,154.0,145.39700000000005,146.28400000000005
CC(C)CC(C)C,80.4,88.09200000000004,77.584
CCCC(C)CCC(C)C,157.0,145.779,151.69600000000003
CC(C)CC=C(C)C,113.0,108.80900000000003,110.21500000000003
CC(=CC=C(C)C)C,135.2,124.894,130.52000000000004
CC(CCC(C)O)O,229.0,208.92100000000005,186.02000000000004
CC(=O)CCC(=O)C,194.0,170.43800000000005,165.62900000000002
CC1=CC=C(O1)C,96.0,122.59100000000001,104.87
CC(C)CCC(C)C,109.1,107.35200000000003,106.786
COC1=C(C(=CC=C1)OC)O,261.0,236.841,238.93000000000006
CC(C)CC(=O)CC(C)C,157.0,151.459,155.30800000000005
CC(C)CCCC(C)C,135.0,123.95800000000003,128.747
CC1=CC2=C(C=C1)C=C(C=C2)C,253.0,244.93900000000008,260.226
CCC(C)CCCC(C)C,158.0,144.113,149.18100000000004
CC(C)CCCCC(C)C,160.0,139.745,148.25600000000003
CCCOCCOCCO,214.8,208.572,198.99200000000002
COCCOCCO,194.0,173.66400000000004,166.54600000000005
C=COCCO,139.0,139.49200000000002,129.83100000000002
