rank,smiles,cn,cn_error,ysi,bp,density,lhv,dynamic_viscosity,tanimoto
97,CC(=CCCC(=CCC=C(C)C=C)C)C,29.615,36.385,96.07995982624432,184.20241717051562,810.6345441005849,41.8612325740683,4.553057966146824,1.0
98,CCCCCC(CCC)O,28.483,37.517,51.37870786273035,194.37499211646673,821.6458923163998,37.52959598838663,8.115503746429916,1.0
99,CC(=CCCC(=CCCC(=CCO)C)C)C,28.232,37.768,100.46339575242767,224.45395024341755,863.1184185874671,36.84416004865619,8.985084864675965,1.0
100,C1CCC(CC1)C2=CC=CC=C2,28.201,37.799,102.2387397914618,242.6151447901284,926.8271983072273,37.91057314960268,3.9957998308430964,0.2916666666666667
101,C1=CC=C(C=C1)C#N,27.544,38.456,106.51060715207153,174.20850614672,984.2996804455291,37.248514482549176,4.5320835145986464,0.35294117647058826
102,CC(C)C1CC(CC(C1)C(C)C)C(C)C,27.408,38.592,116.10538697528241,231.84205068855488,824.2309596973549,43.614972278199986,6.786727061169906,1.0
103,C1C=CC2C1C3CC2C=C3,27.322,38.678,99.45666798123413,190.95051368446502,876.7863684863904,41.456683426431916,3.6828166464656613,0.17142857142857143
104,CC1=CCCC(=C)C2CC(C2CC1)(C)C,27.062,38.938,116.48154368721413,245.26395985657635,894.4546306395763,41.290933399805034,10.194847845061023,1.0
105,CC(C)CCCC(C)CCO,27.011,38.989,72.22951726018775,210.67396360396359,826.3406575594045,37.55727694389927,10.612209102729418,1.0
106,CC1=CCC(=C(C)CCC=C(C)C)CC1,26.908,39.092,108.53364054972239,236.28317620976264,854.447537656492,41.103127325705366,7.972199971904689,1.0
107,CCCCCC(CC)O,26.274,39.726,44.07491092284697,179.10080967909525,816.8747216138212,37.14144645392307,8.970963342997779,1.0
108,CC1CCC(C(C1)OC(=O)C)C(C)C,26.164,39.836,93.96092344227382,223.74967404747036,911.478423735362,30.30467668080101,5.151766281654743,1.0
109,CC(=C)C1CCC2(OC(C1)OO2)C,26.123,39.877,87.53916670609183,217.40645107306437,950.6294403773992,30.32690561700748,5.6019696125274825,0.2619047619047619
110,C1CCC2=CC=CC=C2C1,26.041,39.959,98.39910218869481,205.7888551860603,946.3528804271294,36.118226062980696,2.263979112659352,1.0
111,C1CC2C3CCC(C3)C2C1,25.722,40.278,102.97277521886555,190.51693566131507,816.7605051644118,43.44826811376304,5.183319483035606,1.0
112,CC1CCOC(C1)C=C(C)C,25.689,40.311,89.27228877253437,195.92848053504082,880.811087825565,33.667351473612854,2.488667257845707,1.0
113,CC1CCC2CC1C2(C)C,25.552,40.448,94.4070490133135,178.2753444745497,804.4372819804832,43.51637843218956,3.1791883831954726,0.3225806451612903
114,CCCCCC(C)O,25.29,40.71,39.23873113122702,161.27456833160633,814.8480304088924,36.758007482114664,7.91998830207434,1.0
115,CC1C2C3CC(C2C=C1C)C=C3,25.249,40.751,99.04504216509102,228.02588738594548,907.1093678482638,41.144588875235186,7.8394190047342125,0.21052631578947367
116,C1CCC2=NCCCN2CC1,25.069,40.931,71.997748661378,223.90089645820603,922.6811994350933,34.65737246423975,2.8337813069456086,0.23076923076923078
117,CC(C)(C)C1CCCC2C1CCCC2,24.934,41.066,129.50363234772652,234.4180185924268,864.435674080306,42.98554213174277,7.548266636438606,1.0
118,CC1CCC2C(C1)C2(C)C,24.819,41.181,94.12980960792892,181.0907209304574,794.8263778243097,43.55436130839803,2.6947265579775617,0.47368421052631576
119,C1=CC=C(C=C1)[N+](=O)[O-],24.773,41.227,70.03073455826002,210.27276410535623,1024.108395730129,31.424427480072257,4.572406651060792,0.3157894736842105
120,CCCCC(CCC)O,24.681,41.319,44.30226520011423,177.58493468173873,819.8099051098823,36.98937466112282,8.330420289360902,0.8333333333333334
121,CC(C)C12CCC(O1)(CC2)C,24.401,41.599,90.40629636389855,207.3477161750308,883.6800007041843,34.20541662436405,3.3586459415089296,0.3333333333333333
122,CC1=CCC2C(C1)C2(C)C,24.318,41.682,90.48594800321938,195.11016996395293,891.1950581499059,41.81783311526151,2.3915420933538587,1.0
123,CCCCC(CC)CO,24.297,41.703,49.63174868684581,184.3459748065069,823.3011835786833,37.192835707342,9.868005878411942,1.0
124,CC(CCO)CCC=C(C)C,24.02,41.98,71.74685140257559,203.5430098331413,837.7478911022671,36.73074461929616,10.17460835561929,1.0
125,CC(CCC=C(C)C)CCO,24.02,41.98,71.74685140257559,203.5430098331413,837.7478911022671,36.73074461929616,10.17460835561929,1.0
126,CC1(C2CCC(O1)(CC2)C)C,23.967,42.033,92.42564384543392,206.54631829996887,887.1430902825704,33.819221511435444,5.228054543915332,1.0
