rank,smiles,cn,cn_error,cn_score,ysi,chemical_valid,chemical_flags,ood_warning,confidence_score,mixture_dcn,blend_ratio,ad_score,in_domain,mixture_ysi,mixture_bp,mixture_density
1,CCCCCCCCCCCC(CCCCCCCCC)CCCCCCOC,79.18934541142036,28.189345411420362,79.18934541142036,124.78614037945312,True,OK,False,100.0,79.18934541142036,0.3,0.003774762436096424,True,124.78614037945312,318.1654115300021,790.3801947046954
2,CCCCCCCCCCCCCCCCOCCCCC,77.37546876332964,26.375468763329636,77.37546876332964,120.45009898905619,True,OK,False,100.0,77.37546876332964,0.3,0.07059940398862863,True,120.45009898905619,282.72954847899814,794.9171847741956
3,CCCCCCCCCCCCCCCOCCCC,75.76958692235459,24.76958692235459,75.76958692235459,114.94484227305267,True,OK,False,100.0,75.76958692235459,0.3,0.08670251534834517,True,114.94484227305267,272.4413804798156,795.8725815410229
4,CCCCCCCCCCCCCCOCCCCC,75.69304635784677,24.693046357846768,75.69304635784677,114.91423689326865,True,OK,False,100.0,75.69304635784677,0.3,0.09041693987149346,True,114.91423689326865,272.4558972619209,796.1894402873926
5,CCCCCCCCCCCOCCCCCC(C)C,72.76877108387049,21.76877108387049,72.76877108387049,113.74232192340993,True,OK,False,100.0,72.76877108387049,0.3,0.11012643176792059,True,113.74232192340993,272.46223694398714,796.3268859154858
6,CCCCCCCCCCC=CCCCCOCCCCC,69.43402762474297,18.434027624742967,69.43402762474297,120.63472059796689,True,OK,False,100.0,69.43402762474297,0.3,0.13960870593913455,True,120.63472059796689,282.099061702718,798.6143464486603
7,CCCCCCCCOCCC,65.95148221754972,14.951482217549724,65.95148221754972,94.329522078842,True,OK,False,100.0,65.95148221754972,0.3,0.1879549087732174,True,94.329522078842,230.10452330221045,799.6005696813062
